Format Version,1.23,Take Name,t0_static_pose_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-08-01 03.10.37.978 PM,Capture Start Frame,415133,Total Frames in Take,1088,Total Exported Frames,1088,Rotation Type,YZX,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
519,5.190000,-1.697380,1.807173,-4.598671,-1.610128,0.063050,-4.697973,-1.601980,0.057233,-4.737412,-1.653239,0.058021,-4.781603,-1.610479,1.031009,-4.747126,-1.840792,0.068377,-4.716488,-1.725904,0.485598,-4.768373,-1.708241,0.944441,-4.788524,-1.706172,0.542148,-4.756444,-1.768398,0.107641,-4.756840,-1.712965,0.528292,-4.648878,-1.749584,0.115252,-4.669267,-1.795194,1.141744,-4.635950,-1.814354,1.058816,-4.642826,-1.775465,0.376511,-4.810696,-1.779901,0.274607,-4.795011,-1.720437,0.272173,-4.786617,-1.717470,0.355466,-4.799853,-1.715669,0.800895,-4.789719,-1.721819,0.697288,-4.777764,-1.662550,0.693106,-4.783242,-1.657999,0.777673,-4.791890,-1.680517,0.453584,-4.719588,-1.611242,0.048472,-4.529214,-1.601773,0.062615,-4.476909,-1.646990,0.058189,-4.422161,-1.633386,1.015828,-4.450664,-1.836957,0.073200,-4.468281,-1.737015,0.491238,-4.446332,-1.743426,0.926169,-4.429253,-1.723712,0.539643,-4.450534,-1.764899,0.101115,-4.435395,-1.718117,0.518407,-4.565990,-1.756587,0.109572,-4.523281,-1.793128,1.156947,-4.575675,-1.819367,1.057866,-4.585644,-1.729739,0.386946,-4.400363,-1.733973,0.283836,-4.409072,-1.793299,0.285822,-4.406467,-1.789775,0.369277,-4.399302,-1.657261,0.791019,-4.414154,-1.666919,0.687233,-4.424772,-1.726408,0.692445,-4.423479,-1.718795,0.776089,-4.413904,-1.686332,0.444524,-4.494436
520,5.200000,-1.697365,1.807171,-4.598705,-1.610116,0.063035,-4.697964,-1.601964,0.057223,-4.737405,-1.653241,0.058018,-4.781603,-1.610472,1.031014,-4.747118,-1.840798,0.068387,-4.716489,-1.725904,0.485597,-4.768360,-1.708231,0.944430,-4.788531,-1.706412,0.542108,-4.756257,-1.768417,0.107659,-4.756839,-1.712961,0.528283,-4.648904,-1.749570,0.115249,-4.669283,-1.795195,1.141734,-4.635964,-1.814345,1.058813,-4.642833,-1.775462,0.376508,-4.810698,-1.779888,0.274599,-4.795004,-1.720449,0.272168,-4.786612,-1.717453,0.355468,-4.799850,-1.715648,0.800892,-4.789712,-1.721815,0.697275,-4.777748,-1.662551,0.693121,-4.783234,-1.658003,0.777678,-4.791886,-1.680529,0.453574,-4.719563,-1.611215,0.048471,-4.529196,-1.601780,0.062628,-4.476898,-1.646988,0.058206,-4.422157,-1.633405,1.015821,-4.450652,-1.836958,0.073198,-4.468290,-1.737021,0.491247,-4.446321,-1.743420,0.926177,-4.429249,-1.723709,0.539646,-4.450538,-1.764896,0.101113,-4.435397,-1.718120,0.518410,-4.565981,-1.756555,0.109571,-4.523288,-1.793130,1.156939,-4.575676,-1.819381,1.057867,-4.585654,-1.729743,0.386934,-4.400366,-1.733965,0.283853,-4.409067,-1.793292,0.285832,-4.406445,-1.789778,0.369287,-4.399296,-1.657288,0.791015,-4.414143,-1.666917,0.687235,-4.424774,-1.726418,0.692435,-4.423475,-1.718782,0.776082,-4.413929,-1.686363,0.444525,-4.494441
521,5.210000,-1.697352,1.807173,-4.598718,-1.610105,0.063048,-4.697956,-1.601962,0.057237,-4.737408,-1.653235,0.058035,-4.781610,-1.610448,1.031019,-4.747110,-1.840797,0.068403,-4.716461,-1.725888,0.485615,-4.768367,-1.708251,0.944466,-4.788536,-1.706395,0.542100,-4.756238,-1.768406,0.107663,-4.756834,-1.713001,0.528277,-4.648896,-1.749577,0.115241,-4.669284,-1.795193,1.141747,-4.635942,-1.814328,1.058816,-4.642833,-1.775476,0.376523,-4.810675,-1.779883,0.274604,-4.795011,-1.720421,0.272183,-4.786611,-1.717481,0.355475,-4.799852,-1.715661,0.800915,-4.789722,-1.721827,0.697272,-4.777745,-1.662559,0.693120,-4.783236,-1.658002,0.777698,-4.791875,-1.680535,0.453578,-4.719566,-1.611225,0.048498,-4.529188,-1.601771,0.062634,-4.476907,-1.647001,0.058202,-4.422142,-1.633400,1.015827,-4.450653,-1.836960,0.073190,-4.468282,-1.737025,0.491258,-4.446327,-1.743405,0.926174,-4.429247,-1.723718,0.539642,-4.450536,-1.764895,0.101108,-4.435391,-1.718106,0.518426,-4.565988,-1.756565,0.109554,-4.523288,-1.793131,1.156932,-4.575675,-1.819390,1.057863,-4.585665,-1.729742,0.386948,-4.400355,-1.733962,0.283855,-4.409064,-1.793284,0.285638,-4.406389,-1.789779,0.369292,-4.399289,-1.657282,0.791013,-4.414154,-1.666936,0.687231,-4.424783,-1.726434,0.692441,-4.423476,-1.718794,0.776098,-4.413918,-1.686361,0.444541,-4.494441
522,5.220000,-1.697360,1.807172,-4.598737,-1.610116,0.063051,-4.697962,-1.601975,0.057222,-4.737402,-1.653237,0.058038,-4.781598,-1.610465,1.031026,-4.747126,-1.840797,0.068381,-4.716477,-1.725891,0.485630,-4.768393,-1.708272,0.944451,-4.788548,-1.706439,0.542118,-4.756269,-1.768414,0.107642,-4.756830,-1.712985,0.528285,-4.648913,-1.749564,0.115239,-4.669284,-1.795196,1.141739,-4.635952,-1.814345,1.058813,-4.642836,-1.775472,0.376530,-4.810683,-1.779895,0.274611,-4.795020,-1.720446,0.272172,-4.786627,-1.717480,0.355464,-4.799865,-1.715663,0.800911,-4.789712,-1.721862,0.697279,-4.777760,-1.662573,0.693115,-4.783237,-1.657990,0.777683,-4.791872,-1.680533,0.453576,-4.719575,-1.611220,0.048475,-4.529191,-1.601767,0.062636,-4.476889,-1.646997,0.058195,-4.422143,-1.633388,1.015835,-4.450667,-1.836970,0.073200,-4.468267,-1.737014,0.491250,-4.446324,-1.743422,0.926180,-4.429249,-1.723706,0.539630,-4.450551,-1.764895,0.101106,-4.435384,-1.718138,0.518412,-4.565977,-1.756576,0.109546,-4.523263,-1.793148,1.156933,-4.575664,-1.819387,1.057864,-4.585655,-1.729742,0.386949,-4.400356,-1.733966,0.283854,-4.409060,-1.793288,0.285795,-4.406437,-1.789769,0.369291,-4.399278,-1.657266,0.791025,-4.414177,-1.666925,0.687232,-4.424793,-1.726418,0.692441,-4.423473,-1.718783,0.776099,-4.413921,-1.686389,0.444538,-4.494439
523,5.230000,-1.697323,1.807157,-4.598731,-1.610119,0.063037,-4.697962,-1.601977,0.057227,-4.737408,-1.653233,0.058021,-4.781604,-1.610464,1.031014,-4.747131,-1.840797,0.068364,-4.716504,-1.725897,0.485614,-4.768377,-1.708261,0.944425,-4.788546,-1.706413,0.542075,-4.756243,-1.768424,0.107639,-4.756839,-1.712992,0.528281,-4.648917,-1.749557,0.115225,-4.669290,-1.795200,1.141715,-4.635961,-1.814340,1.058792,-4.642824,-1.775472,0.376517,-4.810706,-1.779901,0.274600,-4.795028,-1.720437,0.272170,-4.786622,-1.717489,0.355462,-4.799865,-1.715685,0.800902,-4.789719,-1.721846,0.697271,-4.777756,-1.662577,0.693106,-4.783241,-1.657992,0.777678,-4.791879,-1.680520,0.453575,-4.719562,-1.611222,0.048477,-4.529201,-1.601766,0.062618,-4.476908,-1.646994,0.058201,-4.422143,-1.633396,1.015826,-4.450677,-1.836952,0.073190,-4.468290,-1.737026,0.491243,-4.446327,-1.743408,0.926183,-4.429254,-1.723713,0.539646,-4.450541,-1.764897,0.101103,-4.435384,-1.718132,0.518405,-4.565992,-1.756570,0.109552,-4.523279,-1.793142,1.156907,-4.575675,-1.819386,1.057859,-4.585658,-1.729741,0.386950,-4.400360,-1.733975,0.283854,-4.409050,-1.793310,0.285841,-4.406436,-1.789774,0.369273,-4.399290,-1.657292,0.791033,-4.414152,-1.666919,0.687228,-4.424779,-1.726411,0.692441,-4.423479,-1.718790,0.776083,-4.413929,-1.686381,0.444525,-4.494443
524,5.240000,-1.697292,1.807166,-4.598709,-1.610119,0.063034,-4.697963,-1.601985,0.057229,-4.737418,-1.653257,0.058016,-4.781604,-1.610462,1.031014,-4.747127,-1.840798,0.068358,-4.716499,-1.725909,0.485616,-4.768354,-1.708245,0.944435,-4.788531,-1.706410,0.542095,-4.756251,-1.768424,0.107649,-4.756846,-1.713001,0.528280,-4.648928,-1.749562,0.115250,-4.669286,-1.795197,1.141721,-4.635954,-1.814348,1.058785,-4.642828,-1.775473,0.376519,-4.810693,-1.779906,0.274604,-4.795024,-1.720427,0.272148,-4.786617,-1.717482,0.355470,-4.799847,-1.715687,0.800884,-4.789716,-1.721826,0.697285,-4.777761,-1.662556,0.693085,-4.783235,-1.658006,0.777677,-4.791891,-1.680508,0.453575,-4.719562,-1.611219,0.048478,-4.529202,-1.601782,0.062616,-4.476899,-1.646986,0.058197,-4.422140,-1.633395,1.015828,-4.450680,-1.836954,0.073187,-4.468275,-1.737025,0.491238,-4.446331,-1.743421,0.926178,-4.429247,-1.723699,0.539627,-4.450557,-1.764891,0.101105,-4.435395,-1.718128,0.518397,-4.565999,-1.756570,0.109554,-4.523281,-1.793153,1.156914,-4.575680,-1.819389,1.057854,-4.585659,-1.729736,0.386946,-4.400368,-1.733956,0.283841,-4.409072,-1.793301,0.285842,-4.406439,-1.789774,0.369280,-4.399285,-1.657254,0.791010,-4.414177,-1.666916,0.687228,-4.424777,-1.726423,0.692443,-4.423479,-1.718780,0.776083,-4.413924,-1.686383,0.444514,-4.494433
525,5.250000,-1.697312,1.807165,-4.598686,-1.610111,0.063040,-4.697962,-1.601964,0.057233,-4.737421,-1.653237,0.058027,-4.781598,-1.610470,1.031011,-4.747136,-1.840792,0.068376,-4.716481,-1.725903,0.485590,-4.768346,-1.708231,0.944443,-4.788542,-1.706413,0.542094,-4.756247,-1.768414,0.107658,-4.756830,-1.713014,0.528291,-4.648929,-1.749569,0.115241,-4.669277,-1.795192,1.141735,-4.635946,-1.814355,1.058808,-4.642821,-1.775461,0.376512,-4.810689,-1.779887,0.274607,-4.795017,-1.720441,0.272171,-4.786615,-1.717474,0.355477,-4.799851,-1.715656,0.800897,-4.789723,-1.721816,0.697285,-4.777746,-1.662539,0.693110,-4.783240,-1.658000,0.777672,-4.791893,-1.680495,0.453598,-4.719573,-1.611214,0.048473,-4.529208,-1.601778,0.062633,-4.476898,-1.646997,0.058218,-4.422142,-1.633385,1.015813,-4.450673,-1.836967,0.073218,-4.468276,-1.737008,0.491237,-4.446336,-1.743420,0.926177,-4.429250,-1.723689,0.539630,-4.450564,-1.764892,0.101112,-4.435394,-1.718095,0.518416,-4.566000,-1.756568,0.109583,-4.523264,-1.793146,1.156932,-4.575676,-1.819392,1.057860,-4.585669,-1.729721,0.386946,-4.400383,-1.733959,0.283833,-4.409084,-1.793286,0.285631,-4.406394,-1.789762,0.369283,-4.399291,-1.657249,0.791010,-4.414175,-1.666911,0.687222,-4.424774,-1.726405,0.692443,-4.423479,-1.718764,0.776086,-4.413938,-1.686336,0.444543,-4.494461
526,5.260000,-1.697288,1.807168,-4.598629,-1.610128,0.063046,-4.697974,-1.601976,0.057235,-4.737421,-1.653216,0.058043,-4.781601,-1.610460,1.031017,-4.747123,-1.840797,0.068375,-4.716483,-1.725902,0.485592,-4.768357,-1.708246,0.944454,-4.788547,-1.706421,0.542097,-4.756238,-1.768400,0.107651,-4.756833,-1.713010,0.528263,-4.648923,-1.749585,0.115245,-4.669274,-1.795185,1.141734,-4.635963,-1.814333,1.058806,-4.642830,-1.775458,0.376525,-4.810676,-1.779887,0.274605,-4.795011,-1.720446,0.272162,-4.786618,-1.717457,0.355482,-4.799865,-1.715664,0.800897,-4.789718,-1.721799,0.697283,-4.777768,-1.662546,0.693117,-4.783243,-1.657984,0.777678,-4.791895,-1.680486,0.453592,-4.719579,-1.611219,0.048483,-4.529197,-1.601772,0.062639,-4.476913,-1.646997,0.058210,-4.422146,-1.633410,1.015830,-4.450666,-1.836965,0.073215,-4.468272,-1.737015,0.491250,-4.446331,-1.743428,0.926163,-4.429251,-1.723694,0.539623,-4.450550,-1.764901,0.101121,-4.435392,-1.718104,0.518405,-4.566005,-1.756568,0.109565,-4.523285,-1.793147,1.156929,-4.575681,-1.819402,1.057864,-4.585651,-1.729723,0.386942,-4.400393,-1.734011,0.283746,-4.409200,-1.793273,0.285785,-4.406446,-1.789751,0.369285,-4.399305,-1.657257,0.791029,-4.414149,-1.666914,0.687230,-4.424777,-1.726415,0.692434,-4.423473,-1.718784,0.776089,-4.413915,-1.686330,0.444532,-4.494458
527,5.270000,-1.697300,1.807171,-4.598600,-1.610131,0.063038,-4.697966,-1.601978,0.057224,-4.737412,-1.653239,0.058023,-4.781595,-1.610464,1.031011,-4.747124,-1.840802,0.068388,-4.716487,-1.725900,0.485596,-4.768368,-1.708242,0.944418,-4.788550,-1.706418,0.542105,-4.756259,-1.768421,0.107651,-4.756836,-1.712994,0.528279,-4.648918,-1.749581,0.115251,-4.669263,-1.795195,1.141732,-4.635964,-1.814334,1.058789,-4.642838,-1.775457,0.376526,-4.810690,-1.779878,0.274603,-4.795017,-1.720448,0.272167,-4.786619,-1.717469,0.355477,-4.799850,-1.715694,0.800893,-4.789720,-1.721826,0.697264,-4.777764,-1.662559,0.693108,-4.783243,-1.657994,0.777674,-4.791914,-1.680511,0.453586,-4.719575,-1.611225,0.048486,-4.529198,-1.601781,0.062613,-4.476906,-1.646996,0.058200,-4.422152,-1.633421,1.015831,-4.450675,-1.836949,0.073196,-4.468276,-1.737005,0.491254,-4.446336,-1.743418,0.926157,-4.429260,-1.723694,0.539625,-4.450557,-1.764894,0.101108,-4.435403,-1.718075,0.518404,-4.566002,-1.756578,0.109574,-4.523281,-1.793271,1.156858,-4.575684,-1.819396,1.057852,-4.585670,-1.729717,0.386943,-4.400380,-1.733978,0.283827,-4.409096,-1.793278,0.285642,-4.406408,-1.789757,0.369284,-4.399294,-1.657256,0.791015,-4.414156,-1.666896,0.687228,-4.424792,-1.726403,0.692430,-4.423486,-1.718781,0.776092,-4.413924,-1.686334,0.444512,-4.494450
528,5.280000,-1.697273,1.807165,-4.598562,-1.610132,0.063020,-4.697974,-1.601978,0.057220,-4.737400,-1.653246,0.058019,-4.781593,-1.610444,1.031017,-4.747124,-1.840785,0.068372,-4.716486,-1.725867,0.485607,-4.768372,-1.708264,0.944423,-4.788537,-1.706414,0.542084,-4.756255,-1.768402,0.107638,-4.756858,-1.712988,0.528272,-4.648894,-1.749568,0.115237,-4.669288,-1.795190,1.141744,-4.635972,-1.814338,1.058796,-4.642847,-1.775449,0.376525,-4.810708,-1.779895,0.274617,-4.795018,-1.720435,0.272167,-4.786623,-1.717469,0.355469,-4.799849,-1.715691,0.800885,-4.789725,-1.721855,0.697279,-4.777760,-1.662552,0.693131,-4.783248,-1.657997,0.777679,-4.791904,-1.680525,0.453568,-4.719561,-1.611222,0.048467,-4.529202,-1.601781,0.062627,-4.476905,-1.646989,0.058205,-4.422143,-1.633444,1.015826,-4.450667,-1.836950,0.073191,-4.468288,-1.737006,0.491260,-4.446323,-1.743428,0.926161,-4.429265,-1.723683,0.539634,-4.450557,-1.764894,0.101107,-4.435396,-1.718091,0.518409,-4.566006,-1.756568,0.109561,-4.523261,-1.793173,1.156887,-4.575689,-1.819394,1.057872,-4.585670,-1.729712,0.386935,-4.400377,-1.733944,0.283861,-4.409063,-1.793257,0.285616,-4.406405,-1.789737,0.369282,-4.399297,-1.657263,0.791025,-4.414165,-1.666916,0.687241,-4.424783,-1.726392,0.692425,-4.423479,-1.718775,0.776088,-4.413929,-1.686349,0.444514,-4.494437
529,5.290000,-1.697279,1.807174,-4.598544,-1.610147,0.063043,-4.697970,-1.601967,0.057222,-4.737421,-1.653242,0.058032,-4.781602,-1.610455,1.031021,-4.747130,-1.840787,0.068380,-4.716498,-1.725893,0.485607,-4.768375,-1.708248,0.944441,-4.788539,-1.706180,0.542150,-4.756459,-1.768416,0.107655,-4.756847,-1.712936,0.528284,-4.648891,-1.749568,0.115262,-4.669275,-1.795166,1.141736,-4.635972,-1.814358,1.058818,-4.642851,-1.775461,0.376525,-4.810709,-1.779868,0.274604,-4.795030,-1.720430,0.272156,-4.786647,-1.717477,0.355448,-4.799856,-1.715674,0.800904,-4.789738,-1.721845,0.697285,-4.777763,-1.662551,0.693129,-4.783236,-1.657987,0.777681,-4.791905,-1.680538,0.453569,-4.719569,-1.611223,0.048474,-4.529204,-1.601770,0.062639,-4.476904,-1.646994,0.058218,-4.422140,-1.633434,1.015843,-4.450675,-1.836939,0.073196,-4.468285,-1.736977,0.491255,-4.446328,-1.743432,0.926170,-4.429281,-1.723675,0.539637,-4.450568,-1.764883,0.101119,-4.435402,-1.718124,0.518414,-4.565993,-1.756569,0.109583,-4.523292,-1.793262,1.156864,-4.575698,-1.819401,1.057879,-4.585690,-1.729713,0.386946,-4.400370,-1.733949,0.283861,-4.409061,-1.793275,0.285804,-4.406452,-1.789747,0.369303,-4.399299,-1.657280,0.791031,-4.414156,-1.666912,0.687237,-4.424785,-1.726414,0.692450,-4.423485,-1.718787,0.776089,-4.413934,-1.686337,0.444527,-4.494446
530,5.300000,-1.697243,1.807170,-4.598536,-1.610138,0.063040,-4.697975,-1.601978,0.057234,-4.737420,-1.653238,0.058043,-4.781601,-1.610436,1.031022,-4.747140,-1.840790,0.068399,-4.716474,-1.725900,0.485601,-4.768374,-1.708202,0.944459,-4.788561,-1.706407,0.542094,-4.756274,-1.768399,0.107668,-4.756843,-1.712937,0.528298,-4.648872,-1.749581,0.115251,-4.669267,-1.795184,1.141729,-4.635998,-1.814339,1.058850,-4.642861,-1.775447,0.376544,-4.810696,-1.779876,0.274614,-4.795025,-1.720462,0.272151,-4.786620,-1.717481,0.355461,-4.799862,-1.715658,0.800915,-4.789731,-1.721819,0.697290,-4.777787,-1.662546,0.693130,-4.783237,-1.657990,0.777693,-4.791895,-1.680547,0.453574,-4.719571,-1.611213,0.048486,-4.529206,-1.601769,0.062624,-4.476905,-1.646983,0.058202,-4.422143,-1.633422,1.015839,-4.450678,-1.836962,0.073210,-4.468274,-1.736988,0.491245,-4.446348,-1.743450,0.926167,-4.429286,-1.723679,0.539646,-4.450557,-1.764892,0.101123,-4.435383,-1.718087,0.518411,-4.566008,-1.756564,0.109582,-4.523281,-1.793153,1.156917,-4.575706,-1.819373,1.057892,-4.585686,-1.729709,0.386941,-4.400368,-1.733963,0.283861,-4.409061,-1.793289,0.285654,-4.406409,-1.789749,0.369296,-4.399300,-1.657269,0.791027,-4.414179,-1.666921,0.687240,-4.424792,-1.726425,0.692452,-4.423487,-1.718783,0.776101,-4.413955,-1.686311,0.444526,-4.494454
531,5.310000,-1.697215,1.807176,-4.598543,-1.610129,0.063022,-4.697959,-1.601978,0.057218,-4.737413,-1.653231,0.058040,-4.781602,-1.610423,1.031005,-4.747132,-1.840809,0.068393,-4.716482,-1.725870,0.485596,-4.768375,-1.708206,0.944453,-4.788564,-1.706439,0.542108,-4.756263,-1.768399,0.107664,-4.756834,-1.712937,0.528302,-4.648873,-1.749580,0.115244,-4.669282,-1.795154,1.141735,-4.635993,-1.814330,1.058840,-4.642881,-1.775464,0.376540,-4.810691,-1.779890,0.274612,-4.795029,-1.720437,0.272157,-4.786621,-1.717489,0.355468,-4.799861,-1.715639,0.800907,-4.789736,-1.721789,0.697309,-4.777776,-1.662545,0.693110,-4.783238,-1.657996,0.777678,-4.791889,-1.680561,0.453566,-4.719571,-1.611221,0.048483,-4.529192,-1.601766,0.062626,-4.476909,-1.646987,0.058211,-4.422143,-1.633428,1.015840,-4.450680,-1.836964,0.073205,-4.468289,-1.737008,0.491249,-4.446350,-1.743437,0.926180,-4.429293,-1.723672,0.539641,-4.450583,-1.764892,0.101109,-4.435396,-1.718089,0.518402,-4.566013,-1.756568,0.109567,-4.523258,-1.793119,1.156946,-4.575713,-1.819387,1.057887,-4.585704,-1.729716,0.386939,-4.400377,-1.733949,0.283844,-4.409091,-1.793278,0.285797,-4.406456,-1.789754,0.369293,-4.399304,-1.657275,0.791042,-4.414176,-1.666941,0.687242,-4.424785,-1.726432,0.692444,-4.423495,-1.718803,0.776095,-4.413943,-1.686310,0.444531,-4.494457
532,5.320000,-1.697167,1.807180,-4.598555,-1.610142,0.063038,-4.697963,-1.601972,0.057228,-4.737406,-1.653242,0.058028,-4.781600,-1.610427,1.030993,-4.747143,-1.840793,0.068371,-4.716481,-1.725889,0.485604,-4.768370,-1.708198,0.944437,-4.788549,-1.706420,0.542091,-4.756269,-1.768407,0.107650,-4.756842,-1.712973,0.528297,-4.648853,-1.749581,0.115252,-4.669268,-1.795152,1.141742,-4.635995,-1.814328,1.058827,-4.642882,-1.775457,0.376523,-4.810708,-1.779879,0.274616,-4.795024,-1.720450,0.272151,-4.786614,-1.717480,0.355458,-4.799860,-1.715657,0.800915,-4.789749,-1.721825,0.697294,-4.777761,-1.662554,0.693107,-4.783250,-1.657972,0.777669,-4.791896,-1.680546,0.453560,-4.719565,-1.611230,0.048470,-4.529189,-1.601771,0.062628,-4.476910,-1.646996,0.058205,-4.422144,-1.633426,1.015835,-4.450680,-1.836952,0.073189,-4.468288,-1.736997,0.491252,-4.446353,-1.743447,0.926170,-4.429300,-1.723693,0.539652,-4.450569,-1.764893,0.101110,-4.435395,-1.718107,0.518387,-4.566010,-1.756571,0.109560,-4.523259,-1.793115,1.156944,-4.575725,-1.819372,1.057882,-4.585713,-1.729720,0.386947,-4.400376,-1.733969,0.283847,-4.409095,-1.793280,0.285634,-4.406424,-1.789769,0.369281,-4.399309,-1.657287,0.791031,-4.414160,-1.666945,0.687224,-4.424776,-1.726436,0.692447,-4.423499,-1.718805,0.776096,-4.413942,-1.686352,0.444515,-4.494451
533,5.330000,-1.697145,1.807179,-4.598576,-1.610144,0.063059,-4.697966,-1.601980,0.057237,-4.737425,-1.653239,0.058014,-4.781596,-1.610416,1.030999,-4.747152,-1.840792,0.068380,-4.716485,-1.725878,0.485609,-4.768388,-1.708209,0.944436,-4.788565,-1.706160,0.542158,-4.756468,-1.768417,0.107642,-4.756848,-1.712936,0.528292,-4.648874,-1.749578,0.115252,-4.669267,-1.795143,1.141741,-4.636020,-1.814313,1.058823,-4.642892,-1.775460,0.376522,-4.810699,-1.779879,0.274606,-4.795034,-1.720430,0.272160,-4.786633,-1.717462,0.355471,-4.799850,-1.715654,0.800914,-4.789755,-1.721819,0.697269,-4.777761,-1.662537,0.693113,-4.783248,-1.657974,0.777671,-4.791905,-1.680534,0.453576,-4.719575,-1.611229,0.048476,-4.529202,-1.601769,0.062636,-4.476906,-1.647001,0.058201,-4.422138,-1.633412,1.015823,-4.450690,-1.836946,0.073191,-4.468289,-1.736983,0.491249,-4.446367,-1.743424,0.926174,-4.429305,-1.723690,0.539651,-4.450582,-1.764890,0.101116,-4.435391,-1.718045,0.518415,-4.566021,-1.756595,0.109574,-4.523281,-1.793226,1.156872,-4.575723,-1.819354,1.057878,-4.585723,-1.729723,0.386943,-4.400385,-1.733970,0.283853,-4.409101,-1.793274,0.285614,-4.406427,-1.789755,0.369281,-4.399325,-1.657296,0.791037,-4.414153,-1.666930,0.687225,-4.424782,-1.726439,0.692443,-4.423497,-1.718808,0.776102,-4.413945,-1.686343,0.444516,-4.494475
534,5.340000,-1.697119,1.807183,-4.598624,-1.610130,0.063052,-4.697962,-1.601986,0.057224,-4.737409,-1.653243,0.058024,-4.781602,-1.610387,1.030998,-4.747166,-1.840789,0.068376,-4.716486,-1.725898,0.485612,-4.768376,-1.708208,0.944428,-4.788570,-1.706385,0.542086,-4.756300,-1.768401,0.107658,-4.756838,-1.712930,0.528274,-4.648885,-1.749579,0.115262,-4.669259,-1.795125,1.141724,-4.636015,-1.814302,1.058825,-4.642888,-1.775445,0.376515,-4.810701,-1.779894,0.274620,-4.795029,-1.720458,0.272151,-4.786632,-1.717466,0.355475,-4.799850,-1.715630,0.800906,-4.789753,-1.721799,0.697274,-4.777773,-1.662528,0.693105,-4.783269,-1.657963,0.777666,-4.791912,-1.680535,0.453576,-4.719592,-1.611234,0.048469,-4.529192,-1.601781,0.062632,-4.476898,-1.646990,0.058193,-4.422153,-1.633395,1.015834,-4.450695,-1.836954,0.073204,-4.468274,-1.736984,0.491259,-4.446362,-1.743418,0.926176,-4.429320,-1.723683,0.539655,-4.450574,-1.764897,0.101122,-4.435408,-1.718076,0.518404,-4.566042,-1.756572,0.109566,-4.523280,-1.793122,1.156901,-4.575731,-1.819374,1.057887,-4.585724,-1.729733,0.386949,-4.400385,-1.733954,0.283857,-4.409101,-1.793270,0.285622,-4.406440,-1.789766,0.369286,-4.399322,-1.657285,0.791032,-4.414153,-1.666947,0.687222,-4.424772,-1.726436,0.692446,-4.423491,-1.718806,0.776096,-4.413943,-1.686355,0.444529,-4.494456
535,5.350000,-1.697097,1.807170,-4.598638,-1.610132,0.063036,-4.697955,-1.601969,0.057229,-4.737421,-1.653246,0.058029,-4.781600,-1.610394,1.030999,-4.747160,-1.840786,0.068370,-4.716485,-1.725863,0.485616,-4.768393,-1.708172,0.944407,-4.788565,-1.706181,0.542157,-4.756475,-1.768409,0.107639,-4.756840,-1.712940,0.528288,-4.648895,-1.749580,0.115241,-4.669278,-1.795115,1.141715,-4.636019,-1.814301,1.058817,-4.642890,-1.775442,0.376510,-4.810696,-1.779884,0.274613,-4.795042,-1.720469,0.272150,-4.786637,-1.717466,0.355454,-4.799852,-1.715623,0.800909,-4.789771,-1.721738,0.697284,-4.777806,-1.662514,0.693119,-4.783280,-1.657956,0.777671,-4.791932,-1.680514,0.453571,-4.719594,-1.611233,0.048474,-4.529202,-1.601777,0.062627,-4.476906,-1.646996,0.058207,-4.422140,-1.633384,1.015823,-4.450703,-1.836956,0.073203,-4.468283,-1.736996,0.491240,-4.446366,-1.743403,0.926175,-4.429334,-1.723671,0.539629,-4.450603,-1.764899,0.101110,-4.435400,-1.718058,0.518410,-4.566041,-1.756562,0.109553,-4.523290,-1.793083,1.156937,-4.575734,-1.819346,1.057875,-4.585727,-1.729725,0.386945,-4.400408,-1.733968,0.283858,-4.409096,-1.793270,0.285614,-4.406430,-1.789760,0.369280,-4.399338,-1.657286,0.791023,-4.414163,-1.666959,0.687236,-4.424783,-1.726428,0.692436,-4.423518,-1.718810,0.776092,-4.413952,-1.686337,0.444507,-4.494483
